250,36.0
500,38.0
750,33.0
1000,32.0
1250,33.0
1500,33.0
1750,33.0
2000,33.0
2250,33.0
2500,33.0
2750,33.0
3000,34.0
3250,33.0
3500,34.0
3750,34.0
4000,34.0
4250,33.0
4500,33.0
4750,34.0
5000,34.0
5250,34.0
5500,34.0
5750,34.0
6000,33.0
6250,34.0
6500,34.0
6750,34.0
7000,34.0
7250,38.0
7500,38.0
7750,38.0
8000,38.0
8250,34.0
8500,38.0
8750,38.0
9000,34.0
9250,38.0
9500,38.0
9750,38.0
10000,38.0
10250,367.0
